20:27:40 INF [API] listening addr=127.0.0.1:54043
20:27:40 INF [DNS] server listening addr=127.0.0.1:53
20:27:40 INF [Inbound] Mixed(http+socks) listening addr=[::]:41001
20:27:41 INF [TCP] connected, doesn't match any rule lAddr=127.0.0.1:54056 rAddr=api.github.com:443 proxy=DIRECT
20:27:41 INF [Config] initial compatible provider name=哔哩哔哩
20:27:41 INF [Config] initial compatible provider name=国外使用
20:27:41 INF [Config] initial compatible provider name=故障转移
20:27:41 INF [Config] initial compatible provider name=微软服务
20:27:41 INF [Config] initial compatible provider name=Netflix
20:27:41 INF [Config] initial compatible provider name=Twitter
20:27:41 INF [Config] initial compatible provider name=磁力下载
20:27:41 INF [Config] initial compatible provider name=国内使用
20:27:41 INF [Config] initial compatible provider name=节点选择
20:27:41 INF [Config] initial compatible provider name=苹果服务
20:27:41 INF [Config] initial compatible provider name=ChatGPT
20:27:41 INF [Config] initial compatible provider name=谷歌服务
20:27:41 INF [Config] initial compatible provider name=自动选择
20:27:41 INF [Config] initial compatible provider name=Telegram
20:27:41 INF [Config] initial compatible provider name=Steam
20:27:41 INF [TCP] connected lAddr=127.0.0.1:54085 rAddr=ocsp.digicert.com:80 mode=rule rule=DomainSuffix(digicert.com) proxy=苹果服务[DIRECT]
20:32:57 INF [TCP] connected lAddr=127.0.0.1:54328 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:33:04 INF [TCP] connected lAddr=127.0.0.1:54331 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:33:09 INF [TCP] connected lAddr=127.0.0.1:54334 rAddr=server.codeium.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:11 INF [TCP] connected lAddr=127.0.0.1:54336 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:33:32 INF [TCP] connected lAddr=127.0.0.1:54341 rAddr=nav-edge.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:33:32 INF [TCP] connected lAddr=127.0.0.1:54342 rAddr=github.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:32 INF [TCP] connected lAddr=127.0.0.1:54345 rAddr=nav-edge.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:33:33 INF [TCP] connected lAddr=127.0.0.1:54347 rAddr=avatars.githubusercontent.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:34 INF [TCP] connected lAddr=127.0.0.1:54351 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:33:34 INF [TCP] connected lAddr=127.0.0.1:54349 rAddr=avatars.githubusercontent.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:35 INF [TCP] connected lAddr=127.0.0.1:54353 rAddr=www.google-analytics.com:443 mode=rule rule=DomainKeyword(google) proxy=谷歌服务[日本-优化-GPT]
20:33:35 INF [TCP] connected lAddr=127.0.0.1:54355 rAddr=translate.googleapis.com:443 mode=rule rule=DomainKeyword(google) proxy=谷歌服务[日本-优化-GPT]
20:33:44 INF [TCP] connected lAddr=127.0.0.1:54357 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:33:47 INF [TCP] connected lAddr=127.0.0.1:54361 rAddr=github.githubassets.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:49 INF [TCP] connected lAddr=127.0.0.1:54363 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:33:51 INF [TCP] connected lAddr=127.0.0.1:54369 rAddr=assets.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本-优化-GPT]
20:33:51 INF [TCP] connected lAddr=127.0.0.1:54367 rAddr=assets.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本-优化-GPT]
20:33:51 INF [TCP] connected lAddr=127.0.0.1:54368 rAddr=assets.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本-优化-GPT]
20:33:51 INF [TCP] connected lAddr=127.0.0.1:54365 rAddr=github.githubassets.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:51 INF [TCP] connected lAddr=127.0.0.1:54373 rAddr=ecs.office.com:443 mode=rule rule=DomainSuffix(office.com) proxy=微软服务[日本-优化-GPT]
20:33:51 INF [TCP] connected lAddr=127.0.0.1:54377 rAddr=github.githubassets.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:51 INF [TCP] connected lAddr=127.0.0.1:54375 rAddr=ecs.office.com:443 mode=rule rule=DomainSuffix(office.com) proxy=微软服务[日本-优化-GPT]
20:33:51 INF [TCP] connected lAddr=127.0.0.1:54379 rAddr=github.githubassets.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:51 INF [TCP] connected lAddr=127.0.0.1:54381 rAddr=github.githubassets.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:51 INF [TCP] connected lAddr=127.0.0.1:54383 rAddr=github.githubassets.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:52 INF [TCP] connected lAddr=127.0.0.1:54385 rAddr=ecs.office.com:443 mode=rule rule=DomainSuffix(office.com) proxy=微软服务[日本-优化-GPT]
20:33:52 INF [TCP] connected lAddr=127.0.0.1:54386 rAddr=ecs.office.com:443 mode=rule rule=DomainSuffix(office.com) proxy=微软服务[日本-优化-GPT]
20:33:52 INF [TCP] connected lAddr=127.0.0.1:54387 rAddr=ecs.office.com:443 mode=rule rule=DomainSuffix(office.com) proxy=微软服务[日本-优化-GPT]
20:33:52 INF [TCP] connected lAddr=127.0.0.1:54391 rAddr=mrodevicemgr.officeapps.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本-优化-GPT]
20:33:56 INF [TCP] connected lAddr=127.0.0.1:54393 rAddr=xiaojianzheng.cn:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:33:56 INF [TCP] connected lAddr=127.0.0.1:54395 rAddr=xiaojianzheng.cn:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
20:34:03 INF [TCP] connected lAddr=127.0.0.1:54399 rAddr=www.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:03 INF [TCP] connected lAddr=127.0.0.1:54397 rAddr=nav-edge.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:34:03 INF [TCP] connected lAddr=127.0.0.1:54401 rAddr=nav-edge.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54403 rAddr=t13.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54404 rAddr=t9.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54405 rAddr=gimg3.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54409 rAddr=baidubox-emoji.cdn.bcebos.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54411 rAddr=gimg4.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54413 rAddr=t15.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54414 rAddr=t7.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54415 rAddr=t8.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54412 rAddr=t14.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54417 rAddr=search-operate.cdn.bcebos.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54418 rAddr=pss.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54416 rAddr=hectorstatic.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54427 rAddr=hector.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54429 rAddr=b.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54431 rAddr=ug.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54433 rAddr=hectorstatic.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:04 INF [TCP] connected lAddr=127.0.0.1:54435 rAddr=ug.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:08 INF [TCP] connected lAddr=127.0.0.1:54437 rAddr=array812.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:34:10 INF [TCP] connected lAddr=127.0.0.1:54439 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:34:12 INF [TCP] connected lAddr=127.0.0.1:54441 rAddr=ctldl.windowsupdate.com:80 mode=rule rule=DomainSuffix(windowsupdate.com) proxy=微软服务[日本-优化-GPT]
20:34:17 INF [TCP] connected lAddr=127.0.0.1:54443 rAddr=www.bingapis.com:443 mode=rule rule=DomainSuffix(bingapis.com) proxy=微软服务[日本-优化-GPT]
20:34:18 INF [TCP] connected lAddr=127.0.0.1:54445 rAddr=www.bingapis.com:443 mode=rule rule=DomainSuffix(bingapis.com) proxy=微软服务[日本-优化-GPT]
20:34:35 INF [TCP] connected lAddr=127.0.0.1:54447 rAddr=array811.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:34:43 INF [TCP] connected lAddr=127.0.0.1:54449 rAddr=nav-edge.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:34:44 INF [TCP] connected lAddr=127.0.0.1:54451 rAddr=ug.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:44 INF [TCP] connected lAddr=127.0.0.1:54453 rAddr=ug.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54458 rAddr=baijiahao.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54456 rAddr=nav-edge.smartscreen.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本-优化-GPT]
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54464 rAddr=pics5.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54466 rAddr=pics4.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54461 rAddr=mbdp01.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54468 rAddr=pics6.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54470 rAddr=mbdp01.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54471 rAddr=mbdp01.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54462 rAddr=pics3.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54460 rAddr=mbdp01.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54467 rAddr=pics4.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54465 rAddr=pics5.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54463 rAddr=pics6.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54469 rAddr=gips0.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54472 rAddr=ss0.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54486 rAddr=mbdp01.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
20:34:49 INF [TCP] connected lAddr=127.0.0.1:54488 rAddr=mbdp01.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
20:34:50 INF [TCP] connected lAddr=127.0.0.1:54491 rAddr=ug.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:50 INF [TCP] connected lAddr=127.0.0.1:54490 rAddr=mbd.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:50 INF [TCP] connected lAddr=127.0.0.1:54492 rAddr=mbd.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:50 INF [TCP] connected lAddr=127.0.0.1:54496 rAddr=ug.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:50 INF [TCP] connected lAddr=127.0.0.1:54498 rAddr=b.bdstatic.com:443 mode=rule rule=DomainSuffix(bdstatic.com) proxy=DIRECT
20:34:50 INF [TCP] connected lAddr=127.0.0.1:54503 rAddr=mbd.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
20:34:50 INF [TCP] connected lAddr=127.0.0.1:54504 rAddr=mbd.baidu.com:443 mode=rule rule=DomainKeyword(baidu) proxy=DIRECT
